"id","isbn13","title","authors","published_date","page_count","category","language","avg_rating","rating_count","img_url","preview_url","description"
"150","9780520946996","Autobiography of Mark Twain, Volume 1","Mark Twain","2010-11-15","775","Literary Criticism","en","0.7","708","https://images.isbndb.com/covers/69/96/9780520946996.jpg","http://books.google.com.vn/books?id=0tQjH8yzrdcC&printsec=frontcover&dq=isbn:9780520946996&hl=&cd=1&source=gbs_api","""I've struck it!"" Mark Twain wrote in a 1904 letter to a friend. ""And I will give it away—to you. You will never know how much enjoyment you have lost until you get to dictating your autobiography."" Thus, after dozens of false starts and hundreds of pages, Twain embarked on his ""Final (and Right) Plan"" for telling the story of his life. His innovative notion—to ""talk only about the thing which interests you for the moment""—meant that his thoughts could range freely. The strict instruction that many of these texts remain unpublished for 100 years meant that when they came out, he would be ""dead, and unaware, and indifferent,"" and that he was therefore free to speak his ""whole frank mind."" The year 2010 marks the 100th anniversary of Twain's death. In celebration of this important milestone and in honor of the cherished tradition of publishing Mark Twain's works, UC Press is proud to offer for the first time Mark Twain's uncensored autobiography in its entirety and exactly as he left it. This major literary event brings to readers, admirers, and scholars the first of three volumes and presents Mark Twain's authentic and unsuppressed voice, brimming with humor, ideas, and opinions, and speaking clearly from the grave as he intended. Editors: Harriet E. Smith, Benjamin Griffin, Victor Fischer, Michael B. Frank, Sharon K. Goetz, Leslie Myrick"
"151","9780679604075","The Warmth of Other Suns","Isabel Wilkerson","2010-09-07","641","History","en","2.6","199","https://images.isbndb.com/covers/40/75/9780679604075.jpg","http://books.google.com.vn/books?id=Y03WKII5m7QC&printsec=frontcover&dq=isbn:9780679604075&hl=&cd=1&source=gbs_api","NEW YORK TIMES BESTSELLER • NATIONAL BOOK CRITICS CIRCLE AWARD WINNER • TIME’S TEN BEST NONFICTION BOOKS OF THE DECADE • ONE OF THE NEW YORK TIMES’S FIVE BEST BOOKS OF THE 21ST CENTURY “A brilliant and stirring epic . . . Ms. Wilkerson does for the Great Migration what John Steinbeck did for the Okies in his fiction masterpiece, The Grapes of Wrath; she humanizes history, giving it emotional and psychological depth.” — John Stauffer, The Wall Street Journal “What she’s done with these oral histories is stow memory in amber.” — Lynell George, Los Angeles Times WINNER: The Mark Lynton History Prize • The Anisfield-Wolf Award for Nonfiction • The Chicago Tribune Heartland Prize • The Hurston-Wright Award for Nonfiction • The Hillman Prize for Book Journalism • NAACP Image Award for Best Literary Debut • Stephen Ambrose Oral History Prize FINALIST: The PEN/John Kenneth Galbraith Award for Nonfiction • Dayton Literary Peace Prize ONE OF THE TEN BEST BOOKS OF THE YEAR: The New York Times • USA Today • Publishers Weekly • O: The Oprah Magazine • Salon • Newsday • The Daily Beast ONE OF THE BEST BOOKS OF THE YEAR: The New Yorker • The Washington Post • The Economist •Boston Globe • San Francisco Chronicle • Chicago Tribune • Entertainment Weekly • Philadelphia Inquirer • The Guardian • The Seattle Times • St. Louis Post-Dispatch • The Christian Science Monitor In this beautifully written masterwork, Pulitzer Prize–winning author Isabel Wilkerson presents a definitive and dramatic account of one of the great untold stories of American history: the Great Migration of six million Black citizens who fled the South for the North and West in search of a better life, from World War I to 1970. Wilkerson tells this interwoven story through the lives of three unforgettable protagonists: Ida Mae Gladney, a sharecropper’s wife, who in 1937 fled Mississippi for Chicago; sharp and quick-tempered George Starling, who in 1945 fled Florida for Harlem, and Robert Foster, a surgeon who left Louisiana in 1953 in hopes of making it in California. Wilkerson brilliantly captures their first treacherous cross-country journeys by car and train and their new lives in colonies in the New World. The Warmth of Other Suns is a bold, remarkable, and riveting work, a superb account of an “unrecognized immigration” within our own land. Through the breadth of its narrative, the beauty of the writing, the depth of its research, and the fullness of the people and lives portrayed herein, this book is a modern classic."
"152","9781401323257","The Last Lecture","Randy Pausch, Jeffrey Zaslow","2008-04-08","232","Biography and Autobiography","en","3.4","309","https://images.isbndb.com/covers/32/57/9781401323257.jpg","http://books.google.com.vn/books?id=S8jaAAAAMAAJ&dq=isbn:9781401323257&hl=&cd=1&source=gbs_api","Reflections of a Carnegie Mellon computer science professor who lectured on ""Really achieving your childhood dreams,"" shortly after having been diagnosed with terminal cancer. His advice concerned seizing the moment while living, rather than dying."
"153","9781602860186","Quantum Wellness","Kathy Freston","2008","282","Body, Mind & Spirit","en","1.4","561","https://images.isbndb.com/covers/01/86/9781602860186.jpg","http://books.google.com.vn/books?id=YKHlnQEACAAJ&dq=isbn:9781602860186&hl=&cd=1&source=gbs_api","Kathy Freston, the ""New York Times"" bestselling author of ""The One,"" is back with a life-changing guide to increasing health of the mind, body, and spirit through small steps that can yield extraordinary changes."
"154","9781582701707","The Secret","Rhonda Byrne","2006-11-28","224","Body, Mind & Spirit","en","4.8","350","https://images.isbndb.com/covers/17/07/9781582701707.jpg","http://books.google.com.vn/books?id=2sN5kscWNgEC&printsec=frontcover&dq=isbn:9781582701707&hl=&cd=1&source=gbs_api","Frequently republished with the same ISBN."
"155","9781401323189","Just Who Will You Be?","Maria Shriver","2008-04-15","120","Self-help","en","0.6","721","https://images.isbndb.com/covers/31/89/9781401323189.jpg","http://books.google.com.vn/books?id=N-RkY07M-xIC&dq=isbn:9781401323189&hl=&cd=1&source=gbs_api","""Maria Shriver is wise, funny and caring--and it all comes through in her winning guide to life, JUST WHO WILL YOU BE We're lucky to have her show us the way."" -- Tom Brokaw ""Maria teaches all of us in the graduate program of life to seek meaning through the joy of following your heart. Just the kind of advice a heart surgeon cherishes."" --Mehmet Oz, M.D. ""Everything Maria Shriver does is a testament to how deeply she respects and cares about people; all people, all over the world. She really does. She is as charming and funny as she is brilliant and profoundly humane."" --Anne Lamott ""Maria Shriver is real, vulnerable, humble, honest (just like her book) and not afraid to say so. A lovely book by a lovely person."" --Danielle Steel ""This honest, straight-talking, profound little book is worth a lifetime of reflection. It calls readers of all ages to think again-and differently-about who they've been in the past and who they want to be now. This book is a life-stopper, a truly universal piece. It's a must for everyone-of any age."" --Sister Joan Chittister ""Every graduate (of anything) ought to be given a copy of this book along with their diploma. There's wisdom, compassion and truth between these covers. For anyone -- at any age."" --Linda Ellerbee, Executive Producer, ""Nick News"" ""I've learned that asking ourselves not just what we want to be, but who we want to be is important at every stage of our lives, not just when we're starting out in the world. That's because in a way, we're starting out fresh in the world every single day."" Just Who Will You Be is a candid, heartfelt, and inspirational book for seekers of all ages. Inspired by a speech she gave, Maria Shriver's message is that what you do in your life isn't what matters. It's who you are. It's an important lesson that will appeal to anyone of any age looking for a life of meaning. In her own life, Shriver always walked straight down her own distinctive path, achieving her childhood goal of becoming ""award-winning network newswoman Maria Shriver"". But when her husband was elected California's Governor and she suddenly had to leave her job at NBC News, Maria was thrown for a loop. Right about then, her nephew asked her to speak at his high school graduation. She resisted, wondering how she could possibly give advice to kids, when she was feeling so lost herself. But in the end she relented and decided to dig down and dig deep, and the result is this little jewel. Just Who Will You Be reminds us that the answer to many of life's question lie within -- and that we're all works in progress. That means it's never too late to become the person you want to be. Now the question for you is this: Just who will you be"
"157","9781594864575","The South Beach Diet Supercharged","Arthur Agatston","2008-04-28","354","Health & Fitness","en","0.8","207","https://images.isbndb.com/covers/45/75/9781594864575.jpg","http://books.google.com.vn/books?id=aUdAAQAAQBAJ&dq=isbn:9781594864575&hl=&cd=1&source=gbs_api","A follow-up companion to ""The South Beach Diet"" outlines an exercise program that complements the diet's three-phase system, explaining how to combine core fitness techniques with cardiovascular exercise to bolster the metabolism."
"158","9780061473678","YOU: The Owner's Manual, Updated and Expanded Edition","Mehmet Oz, Michael F. Roizen","2008-04-29","0","Health & Fitness","en","4.1","73","https://images.isbndb.com/covers/36/78/9780061473678.jpg","http://books.google.com.vn/books?id=4UH6zgEACAAJ&dq=isbn:9780061473678&hl=&cd=1&source=gbs_api","Between your full-length mirror and high-school biology class, you probably think you know a lot about the human body. While it's true that we live in an age when we're as obsessed with our bodies as we are with celebrity hairstyles, the reality is that most of us know very little about what chugs, churns, and thumps throughout this miraculous, scientific, and artistic system of anatomy. Yes, you've owned your skin-covered shell for decades, but you probably know more about your cell-phone plan than you do about your own body. When it comes to your longevity and quality of life, understanding your internal systems gives you the power, authority, and ability to live a healthier, younger, and better life. The flagship book of the YOU series, which spawned three subsequent New York Times bestsellers, has now been expanded and updated to make you understand your body even better—perhaps too well. YOU: The Owner's Manual, Updated and Expanded Edition challenges your preconceived notions about how the human body works and ages, then takes you on a tour through all of the highways, back roads, and landmarks inside of you. In this update, the doctors have included a new chapter on the liver and pancreas, which will finally demystify the most exotic parts of our bodies; a new workout chapter that will finally get you moving; and nearly one hundred Q&As asked by you, the reader. It has also been updated throughout to give you up-to-the-minute know-how to not just understand what to do to keep fit, but also why and how. The book opens with a quiz, ""How Well Do You Know Your Body?,"" which sets the stage for the following chapters. After taking the quiz, you'll learn about all of your blood-pumping, food-digesting, and keys-remembering systems and organs, including the heart, brain, lungs, immune system, bones, and sensory organs. Each chapter also contains common myths of the particular body part that the authors will debunk. Just as important, you'll get the facts and advice you need to keep your body running long and strong. You'll find out how diseases start and how they affect your body—as well as advice on how to prevent and beat conditions that threaten your quality of life. Complete with exercise tips, nutritional guidelines, simple lifestyle changes, and alternative approaches, YOU: The Owner's Manual, Updated and Expanded Edition gives you an easy, comprehensive, and life-changing how-to plan for fending off the gremlins of aging. To top it off, this new edition includes even more great-tasting and calorie-saving recipes as part of the Owner's Manual Diet—an eating plan that is designed with only one goal in mind: to help you live a younger life. Welcome to your body. Why don't you come on in and take a look around?"
"159","9780307381378","Georgia Cooking in an Oklahoma Kitchen","Trisha Yearwood","2008","238","Cooking","en","1.8","234","https://images.isbndb.com/covers/13/78/9780307381378.jpg","http://books.google.com.vn/books?id=eiFaAAAAYAAJ&dq=isbn:9780307381378&hl=&cd=1&source=gbs_api","Teaming up with her mother and sister to share the recipes from her childhood along with the memories they spark, Yearwood offers a full menu of Southern fare with a contemporary twist in this collection of 120 recipes."
"160","9780307406132","Medical Myths that Can Kill You","Nancy L. Snyderman","2008","273","Medical","en","1.4","20","https://images.isbndb.com/covers/61/32/9780307406132.jpg","http://books.google.com.vn/books?id=g9zyDiStm00C&dq=isbn:9780307406132&hl=&cd=1&source=gbs_api","A study of the facts behind unscientific, undocumented, and dangerous medical myths includes information on 101 important truths that can contribute to longer, happier, healthier, and more fulfilled lives."
"161","9780061243585","The Dangerous Book for Boys","Conn Iggulden, Hal Iggulden","2007-05-01","290","Sports and Recreation","en","1.5","759","https://images.isbndb.com/covers/35/85/9780061243585.jpg","http://books.google.com.vn/books?id=VUVSNLt3c9EC&dq=isbn:9780061243585&hl=&cd=1&source=gbs_api","The bestselling book for every boy from eight to eighty, covering essential boyhood skills such as building tree houses*, learning how to fish, finding true north, and even answering the age old question of what the big deal with girls is. In this digital age there is still a place for knots, skimming stones and stories of incredible courage. This book recaptures Sunday afternoons, stimulates curiosity, and makes for great father-son activities. The brothers Conn and Hal have put together a wonderful collection of all things that make being young or young at heart fun—building go-carts and electromagnets, identifying insects and spiders, and flying the world's best paper airplanes. The completely revised American Edition includes: The Greatest Paper Airplane in the World The Seven Wonders of the Ancient World The Five Knots Every Boy Should Know Stickball Slingshots Fossils Building a Treehouse* Making a Bow and Arrow Fishing (revised with US Fish) Timers and Tripwires Baseball's ""Most Valuable Players"" Famous Battles-Including Lexington and Concord, The Alamo, and Gettysburg Spies-Codes and Ciphers Making a Go-Cart Navajo Code Talkers' Dictionary Girls Cloud Formations The States of the U.S. Mountains of the U.S. Navigation The Declaration of Independence Skimming Stones Making a Periscope The Ten Commandments Common US Trees Timeline of American History * For more information on building treehouses, visit www.treehouse-books.com and www.stilesdesigns.com or see ""Treehouses You Can Actually Build"" by David Stiles"
"162","9780785289081","The Total Money Makeover","Dave Ramsey","2007","223","Business and Economics","en","4","950","https://images.isbndb.com/covers/90/81/9780785289081.jpg","http://books.google.com.vn/books?id=SJYznwEACAAJ&dq=isbn:9780785289081&hl=&cd=1&source=gbs_api","A strategy for changing attitudes about personal finances covers such topics as getting out of debt, the dangers of cash advances, and keeping spending within income limits."
"163","9780061656828","The Pocket Dangerous Book for Boys: Things to Do","Conn Iggulden, Hal Iggulden","2008-05-06","0","Sports and Recreation","en","2.7","781","https://images.isbndb.com/covers/68/28/9780061656828.jpg","http://books.google.com.vn/books?id=w5jMwAEACAAJ&dq=isbn:9780061656828&hl=&cd=1&source=gbs_api","A pocket-sized book of wisdom based on the bestselling phenomenon, The Dangerous Book for Boys, this portable edition includes some favorite activities from the original book, along with some even more dangerous new ones! With everything from how to win at poker, to how to make a paper hat, from skipping stones to writing a note in secret ink, the Pocket Book of things to do will appeal to all men and boys with an appetite for danger!"
"164","9781416544876","Don't Fill Up on the Antipasto","Tony Danza","2008-05-13","256","Cooking","en","3.6","922","https://images.isbndb.com/covers/48/76/9781416544876.jpg","http://books.google.com.vn/books?id=CDKwngEACAAJ&dq=isbn:9781416544876&hl=&cd=1&source=gbs_api","Presents the television personality's Italian-American family life as experienced through its home-prepared meals, featurings fifty favorite recipes, from the Danza Boys' roasted chicken soup and lasagna to Aunt Rose's fusilli casserole and steak pizzaiola."
"165","9780061450976","Italian Grill","Mario Batali, Judith Sutton","2008-04-22","0","Cooking","en","1.3","248","https://images.isbndb.com/covers/09/76/9780061450976.jpg","http://books.google.com.vn/books?id=_pGlngEACAAJ&dq=isbn:9780061450976&hl=&cd=1&source=gbs_api","From Mario Batali, superstar chef and author of Molto Italiano, comes the ultimate handbook on Italian grilling, which will become an instant must-have cookbook for home grillers. Easy to use and filled with simple recipes, Mario Batali's new grilling handbook takes the mystery out of making tasty, simple, smoky Italian food. In addition to the eighty recipes and the sixty full-color photographs, Italian Grill includes helpful information on different heat-source options, grilling techniques, and essential equipment. As in Molto Italiano, Batali's distinctive voice provides a historical and cultural perspective as well. Italian Grill features appetizers; pizza and flatbreads; fish and shellfish; poultry; meat; and vegetables. The delicious recipes include Fennel with Sambuca and Grapefruit; Guinea Hen Breasts with Rosemary and Pesto; Baby Octopus with Gigante Beans and Olive-Orange Vinaigrette; and Rosticciana, Italian-Style Ribs."
"166","9780525948025","A New Earth","Eckhart Tolle","2005-10-11","337","Self-help","en","4.8","297","https://images.isbndb.com/covers/80/25/9780525948025.jpg","http://books.google.com.vn/books?id=MKVPEAAAQBAJ&dq=isbn:9780525948025&hl=&cd=1&source=gbs_api","""[Oprah] Winfrey calls the book 'a wake-up call for the entire planet, one reader at a time.'"" —USA Today With his bestselling spiritual guide The Power of Now, Eckhart Tolle inspired millions of readers to discover the freedom and joy of a life lived “in the now.” In A New Earth, Tolle expands on these powerful ideas to show how transcending our ego-based state of consciousness is not only essential to personal happiness, but also the key to ending conflict and suffering throughout the world. Tolle describes how our attachment to the ego creates the dysfunction that leads to anger, jealousy, and unhappiness, and shows readers how to awaken to a new state of consciousness and follow the path to a truly fulfilling existence. Illuminating, enlightening, and uplifting, A New Earth is a profoundly spiritual manifesto for a better way of life—and for building a better world."
"167","9781577314806","The Power of Now","Eckhart Tolle","2004","258","Body, Mind & Spirit","en","3","658","https://images.isbndb.com/covers/48/06/9781577314806.jpg","http://books.google.com.vn/books?id=NFQ7DwAAQBAJ&printsec=frontcover&dq=isbn:9781577314806&hl=&cd=1&source=gbs_api","Donation Jan/03 Forward by Russell E. DiCarlo replaced Sept.05."
"168","9780762431052","Skinny Bitch Bun in the Oven","Rory Freedman, Kim Barnouin","2008-09-02","338","Health & Fitness","en","4.6","744","https://images.isbndb.com/covers/10/52/9780762431052.jpg","http://books.google.com.vn/books?id=11yrBAAAQBAJ&dq=isbn:9780762431052&hl=&cd=1&source=gbs_api","Presents an argument for pregnant women to start a vegetarian diet to ensure the best health for their newborn and to avoid the side effects and health risks associated with foods such as meats, seafood and dairy products. Original."
"169","9780312377427","Hungry Girl","Lisa Lillien","2008-04-29","0","Cooking","en","0.7","361","https://images.isbndb.com/covers/74/27/9780312377427.jpg","http://books.google.com.vn/books?id=o3g5mAEACAAJ&dq=isbn:9780312377427&hl=&cd=1&source=gbs_api","Do you want to eat burgers, chocolate cake, frozen margaritas, fudge, and French fries—and still fit into your pants? Is life not worth living without brownies and onion rings? Do you want a surefire way to tame your cravings? From breakfast ideas and chopped salads to guilt-free junk food and cocktails, Hungry Girl recipes taste great but are low in fat and calories. Check it out! • Eggs Bene-Chick: 183 calories • Bring on the Breakfast Pizza: 127 calories • Ooey Gooey Chili Cheese Nachos: 216 calories • Big Bopper Burger Stopper: 202 calories • Dreamy Chocolate Peanut Butter Fudge: 65 calories • Lord of the Onion Rings: 153 calories • Rockin' Tuna Melt: 212 calories • 7-Layer Burrito Blitz: 277 calories • I Can't Believe It's Not Sweet Potato Pie: 113 calories • Cookie-rific Ice Cream Freeze: 160 calories • With easy instructions, simple steps, and hilariously fun facts and figures, Hungry Girl recipes are as fun to read as they are to make! And when you're not in your kitchen, check out HG's 10 mini survival guides, plus tips 'n tricks that'll help you make smarter food choices anywhere, anytime!"
"170","9780761148579","What to Expect When You're Expecting","Heidi Murkoff, Sharon Mazel","2008-01-01","642","Health & Fitness","en","0.5","196","https://images.isbndb.com/covers/85/79/9780761148579.jpg","http://books.google.com.vn/books?id=ASPVDMmiLZkC&dq=isbn:9780761148579&hl=&cd=1&source=gbs_api","Cuts through the confusion surrounding pregnancy and birth by debunking dozens of myths that mislead parents, offering explanations of medical terms, and covering a variety of issues including prenatal care, birth defects, and amniocentesis."
"171","9780142000281","Getting Things Done","David Allen","2001","292","Business and Economics","en","2.3","137","https://images.isbndb.com/covers/02/81/9780142000281.jpg","http://books.google.com.vn/books?id=D4MD-XKAbD4C&dq=isbn:9780142000281&hl=&cd=1&source=gbs_api","ALLEN/GETTING THINGS DONE"
"172","9780762431069","Skinny Bitch in the Kitch","Rory Freedman, Kim Barnouin","2007-12-04","194","Cooking","en","3.3","721","https://images.isbndb.com/covers/10/69/9780762431069.jpg","http://books.google.com.vn/books?id=ilurBAAAQBAJ&dq=isbn:9780762431069&hl=&cd=1&source=gbs_api","This sequel to the fabulously successful ""Skinny Bitch"" will inspire Skinny Bitches to don an apron over their skinny frames and get cooking."
"173","9780310276999","The Purpose-driven Life","Rick Warren","2007","338","Religion","en","0.6","508","https://images.isbndb.com/covers/69/99/9780310276999.jpg","http://books.google.com.vn/books?id=JjXposvAYvUC&dq=isbn:9780310276999&hl=&cd=1&source=gbs_api","The Purpose Driven Life is a blueprint for Christian living in the 21st century."
"174","9781561706280","You Can Heal Your Life Gift Edition","Louise Hay","1999-09-01","0","Body, Mind & Spirit","en","0.2","656","https://images.isbndb.com/covers/62/80/9781561706280.jpg","http://books.google.com.vn/books?id=rAOQEAAAQBAJ&dq=isbn:9781561706280&hl=&cd=1&source=gbs_api","Louise L. Hay, internationally renowned author and lecturer, brings you the beautiful gift edition of her landmark bestseller. Louise's key message is: ""If we are willing to do the mental work, almost anything can be healed."" She explains how limiting beliefs and ideas are often the cause of illness, and shows how you can change your thinking - and improve the quality of your life!"
"175","9780446677455","Rich Dad, Poor Dad","Robert T. Kiyosaki, Sharon L. Lechter","2000","228","Business and Economics","en","1.6","131","https://images.isbndb.com/covers/74/55/9780446677455.jpg","http://books.google.com.vn/books?id=MNoiaN5MqyUC&dq=isbn:9780446677455&hl=&cd=1&source=gbs_api","Learn to have money working for you, instead of the other way around."
"176","9781416549000","The SPEED of Trust","Stephen R. Covey, Rebecca R. Merrill","2008-02-05","400","Business and Economics","en","3.9","347","https://images.isbndb.com/covers/90/00/9781416549000.jpg","http://books.google.com.vn/books?id=31Qe_e61Y10C&printsec=frontcover&dq=isbn:9781416549000&hl=&cd=1&source=gbs_api","Explains how trust is a key catalyst for personal and organizational success in the twenty-first century, in a guide for businesspeople that demonstrates how to inspire trust while overcoming bureaucratic obstacles."
"177","9780307986276","The Fast Metabolism Diet","Haylie Pomroy","2013-04-09","273","Health & Fitness","en","5","734","https://images.isbndb.com/covers/62/76/9780307986276.jpg","http://books.google.com.vn/books?id=E7B_bQXZSP8C&dq=isbn:9780307986276&hl=&cd=1&source=gbs_api","#1 NEW YORK TIMES BESTSELLER • Kick your metabolism into gear with a diet program that uses the fat-burning power of food to help you lose up to 20 pounds in 28 days “This is not a fad diet. It’s a medically proven method of food as medicine to fight obesity, cure chronic illness, and heal a broken metabolism.”—Jacqueline Fields, M.D. Hailed as “the metabolism whisperer,” Haylie Pomroy reminds us that food is not the enemy but medicine needed to rev up your sluggish, broken-down metabolism to turn your body into a fat-burning furnace. On this plan you’re going to eat a lot—three full meals and at least two snacks a day—and you’re still going to lose weight. What you’re not going to do is count a single calorie or fat gram, or go carb-free or ban entire food groups. Instead, you’re going to rotate what you eat throughout each week according to a simple and proven plan carefully designed to induce precise physiological changes that will set your metabolism on fire. In four weeks you’ll not only see the weight fall off, but don’t be surprised to find your cholesterol drop, blood sugar stabilize, energy increase, sleep improve, and stress melt away as well. Complete with four weeks of meal plans and more than fifty recipes—including vegetarian, organic, and gluten-free options—this is the silver bullet for the chronic dieter who has tried every fad diet and failed, for the first-time dieter attempting to boost their metabolism, and for anyone who wants to naturally and safely eat his or her way to a skinnier, healthier self."
"178","9781476734941","The FastDiet","Dr Michael Mosley, Mimi Spencer","2013-02-26","0","Health & Fitness","en","1.9","27","https://images.isbndb.com/covers/49/41/9781476734941.jpg","http://books.google.com.vn/books?id=2SJJngEACAAJ&dq=isbn:9781476734941&hl=&cd=1&source=gbs_api","The #1 New York Times bestseller! Is it possible to eat normally, five days a week, and become slimmer and healthier as a result? Simple answer: yes. You just limit your calorie intake for two nonconsecutive days each week—500 calories for women, 600 for men. You’ll lose weight quickly and effortlessly with the FastDiet. Scientific trials of intermittent fasters have shown that it will not only help the pounds fly off, but also reduce your risk of a range of diseases from diabetes to cardiovascular disease and even cancer. “The scientific evidence is strong that intermittent fasting can improve health,” says Dr. Mark Mattson, Chief of the Laboratory of Neurosciences, National Institute on Aging, and Professor of Neuroscience, Johns Hopkins University. This book brings together the results of new, groundbreaking research to create a dietary program that can be incorporated into your busy daily life, featuring: • Forty 500- and 600-calorie meals that are quick and easy to make • 8 pages of photos that show you what a typical “fasting meal” looks like • The cutting-edge science behind the program • A calorie counter that makes dieting easy • And much more. Far from being just another fad, the FastDiet is a radical new way of thinking about food, a lifestyle choice that could transform your health. This is your indispensable guide to simple and effective weight loss, without fuss or the need to endlessly deprive yourself."
"179","9781455522712","It's All Good","Gwyneth Paltrow, Julia Turshen","2013-04-02","304","Cooking","en","3.3","925","https://images.isbndb.com/covers/27/12/9781455522712.jpg","http://books.google.com.vn/books?id=-WNqngEACAAJ&dq=isbn:9781455522712&hl=&cd=1&source=gbs_api","Offers advice based on the author's own practices for energy restoration and weight loss, sharing 185 recipes that avoid animal products, refined ingredients, and other potential toxins."
"180","9780985462734","Life Code","Phillip C. McGraw","2012","241","Self-help","en","3.5","688","https://images.isbndb.com/covers/27/34/9780985462734.jpg","http://books.google.com.vn/books?id=TxVKnwEACAAJ&dq=isbn:9780985462734&hl=&cd=1&source=gbs_api","Presents advice on how to deal with people who abuse and exploit others and adapt the right strategies to ensure personal fulfillment and successful relationships."
"181","9780893348625","ObamaCare Survival Guide","Nick J. Tate","2012","266","Business and Economics","en","1","833","https://images.isbndb.com/covers/86/25/9780893348625.jpg","http://books.google.com.vn/books?id=HvLvpr2eZGAC&printsec=frontcover&dq=isbn:9780893348625&hl=&cd=1&source=gbs_api","Explores the intricacies of, and offers practical guidance on the Patient Protection and Affordable Care Act."
"182","9781609611545","Wheat Belly","William Davis","2011-08-30","306","Health & Fitness","en","0.5","532","https://images.isbndb.com/covers/15/45/9781609611545.jpg","http://books.google.com.vn/books?id=_SKzAAAAQBAJ&printsec=frontcover&dq=isbn:9781609611545&hl=&cd=1&source=gbs_api","Arguing that wheat is the single largest contributor to the nation's obesity epidemic, a guide to losing weight by eliminating wheat from a diet applies cutting-edge nutritional guidelines to a step-by-step plan also designed to address various related health problems. 75,000 first printing."
"183","9781250035868","Shred: The Revolutionary Diet","Ian K. Smith, Ian Smith","2012-12-24","290","Health & Fitness","en","4.1","341","https://images.isbndb.com/covers/58/68/9781250035868.jpg","http://books.google.com.vn/books?id=Q15tXN8sR4cC&dq=isbn:9781250035868&hl=&cd=1&source=gbs_api","The #1 New York Times bestselling plan to lose twenty pounds, four inches, two sizes in six weeks from diet book author Dr. Ian Smith"
"184","9781592407330","Daring Greatly","Brené Brown","2012-09-11","302","Business and Economics","en","2.3","786","https://images.isbndb.com/covers/73/30/9781592407330.jpg","http://books.google.com.vn/books?id=K4naCwAAQBAJ&dq=isbn:9781592407330&hl=&cd=1&source=gbs_api","Researcher and speaker Dr. Brene Brown offers an all-embracing new philosophy that provides encouragement to dare greatly: to embrace vulnerability and imperfection, to live wholeheartedly and to courageously engage in life, whatever it brings. Dr. Brown challenges preconceived ideas about vulnerability. Based on twelve years of research, she argues that vulnerability is not weakness, but rather the clearest path to courage, engagement and meaningful connection."
"186","9780062241764","Get the Guy","Matthew Hussey","2013-04-09","207","Family and Relationships","en","2.8","504","https://images.isbndb.com/covers/17/64/9780062241764.jpg","http://books.google.com.vn/books?id=1ajRzsPAaxMC&printsec=frontcover&dq=isbn:9780062241764&hl=&cd=1&source=gbs_api","Most dating books tell you what NOT to do. Here's a book dedicated to telling you what you CAN do. In his book, Get the Guy, Matthew Hussey—relationship expert, matchmaker, and star of the reality show Ready for Love—reveals the secrets of the male mind and the fundamentals of dating and mating for a proven, revolutionary approach to help women to find lasting love. Matthew Hussey has coached thousands of high-powered CEOs, showing them how to develop confidence and build relationships that translate into professional success. Many of Matthew’s male clients pressed him for advice on how to apply his winning strategies not to just get the job, but how to get the girl. As his reputation grew, Hussey was approached by more and more women, eager to hear what he had learned about the male perspective on love and romance. From landing a first date to establishing emotional intimacy, playful flirtation to red-hot bedroom tips, Matthew’s insightfulness, irreverence, and warmth makes Get the Guy: Learn Secrets of the Male Mind to Find the Man You Want and the Love You Deserve a one-of-a-kind relationship guide and the handbook for every woman who wants to get the guy she’s been waiting for."
"187","9781401939410","The Tapping Solution","Nick Ortner","2013","0","Self-help","en","4.8","669","https://images.isbndb.com/covers/94/10/9781401939410.jpg","http://books.google.com.vn/books?id=kHDzzwEACAAJ&dq=isbn:9781401939410&hl=&cd=1&source=gbs_api","Explains how to use the Emotional Freedom Technique (EFT) to create much needed change in one's life."
"188","9781885167774","The One Thing","Gary Keller, Jay Papasan","2013","0","Business and Economics","en","2","775","https://images.isbndb.com/covers/77/74/9781885167774.jpg","http://books.google.com.vn/books?id=94ScMQEACAAJ&dq=isbn:9781885167774&hl=&cd=1&source=gbs_api","- More than 500 appearances on national bestseller lists - #1 Wall Street Journal, New York Times, and USA Today - Won 12 book awards - Translated into 35 languages - Voted Top 100 Business Book of All Time on Goodreads People are using this simple, powerful concept to focus on what matters most in their personal and work lives. Companies are helping their employees be more productive with study groups, training, and coaching. Sales teams are boosting sales. Churches are conducting classes and recommending for their members. By focusing their energy on one thing at a time people are living more rewarding lives by building their careers, strengthening their finances, losing weight and getting in shape, deepening their faith, and nurturing stronger marriages and personal relationships. YOU WANT LESS. You want fewer distractions and less on your plate. The daily barrage of e-mails, texts, tweets, messages, and meetings distract you and stress you out. The simultaneous demands of work and family are taking a toll. And what's the cost? Second-rate work, missed deadlines, smaller paychecks, fewer promotions--and lots of stress. AND YOU WANT MORE. You want more productivity from your work. More income for a better lifestyle. You want more satisfaction from life, and more time for yourself, your family, and your friends. NOW YOU CAN HAVE BOTH -- LESS AND MORE. In The ONE Thing, you'll learn to * cut through the clutter * achieve better results in less time * build momentum toward your goal* dial down the stress * overcome that overwhelmed feeling * revive your energy * stay on track * master what matters to you The ONE Thing delivers extraordinary results in every area of your life--work, personal, family, and spiritual. WHAT'S YOUR ONE THING?"
